id,lot_area,land_slope,central_air,gr_liv_area,totrms_abvgrd,new_property,saleprice,paved,irregular,cul_de_sac,positive_feature,noisy,years_old,non-living,baseline,condition,floating_village
1381,10265,0,1,992,6,0,145000,1,1,0,0,0,3,1196.0,135600.0,26,0
2502,14541,0,1,2520,10,0,310000,1,1,0,0,0,13,1602.0,300750.0,29,0
2609,10184,0,1,1146,6,0,165000,1,0,0,0,0,43,1503.0,141000.0,23,0
505,46589,0,1,2448,8,0,402000,1,1,1,0,0,4,2222.0,300750.0,29,0
1126,10625,0,1,1958,9,0,250000,1,0,0,0,0,3,1390.0,224000.0,26,1
2914,1470,0,1,630,3,0,73000,1,0,0,0,0,36,630.0,92450.0,23,0
393,9000,0,1,1792,8,0,136000,1,0,0,0,0,35,973.0,141000.0,23,0
2405,5911,0,1,1565,6,0,282500,1,0,0,0,0,1,1812.0,317500.0,28,0
67,8987,0,1,1595,6,0,221500,1,0,0,0,0,4,1739.0,224000.0,27,0
2227,17871,0,1,1680,7,0,170000,1,1,0,0,0,11,1832.0,199500.0,22,0
669,11500,0,1,1040,6,0,163000,1,1,0,0,0,42,1196.0,141000.0,23,0
1772,12257,0,1,2531,9,0,290000,1,1,0,0,0,12,1638.0,300750.0,27,0
1775,9044,0,1,2538,8,0,330000,1,1,0,0,0,10,1615.0,300750.0,27,0
403,1680,0,1,987,5,0,111000,1,0,0,0,0,36,483.0,105500.0,21,0
2792,9468,0,1,1755,7,0,214000,1,1,1,0,0,7,1089.0,200000.0,25,0
1247,9373,0,1,1152,6,0,137500,1,1,0,0,0,55,1152.0,141000.0,21,0
384,7000,0,1,1884,7,0,240900,1,0,0,0,0,6,961.0,224000.0,26,1
91,10186,0,1,1923,8,0,190000,1,1,0,0,0,18,1029.0,300750.0,26,0
863,11664,0,1,1611,6,0,250000,1,0,0,0,0,7,1924.0,200000.0,26,0
1857,10768,0,1,1437,6,0,218000,1,1,0,0,0,3,1638.0,260000.0,25,0
1870,10530,0,1,2075,8,0,255000,1,0,0,0,0,14,1469.0,185000.0,27,0
2318,14859,0,1,1670,7,1,240000,1,1,1,0,0,0,1874.0,180750.0,26,0
2100,10481,0,1,2140,8,1,360000,1,1,0,0,0,0,2308.0,200000.0,27,0
1213,9350,0,1,1265,6,0,179900,1,0,0,0,0,9,1407.0,141000.0,26,0
2046,18030,0,1,3086,12,0,200500,1,1,0,0,0,13,1720.0,225000.0,24,0
710,5925,0,0,968,6,0,37900,1,0,0,0,0,59,600.0,120000.0,21,0
2268,6718,0,1,1312,5,0,180500,1,1,0,0,0,6,1551.0,220000.0,27,0
816,11855,0,1,2787,8,0,269500,1,0,0,0,0,9,1480.0,181000.0,27,0
1616,12394,0,1,1733,7,0,225000,1,1,0,0,0,4,995.0,180750.0,27,0
2233,7000,0,1,1215,6,0,141000,1,0,0,0,0,57,750.0,102388.0,23,0
439,10367,0,1,1743,8,0,335000,1,1,0,0,0,1,1952.0,317500.0,28,0
260,15240,0,1,1026,5,0,150000,1,1,0,0,0,6,1427.0,200000.0,27,0
2523,50271,0,1,1842,5,0,385000,1,1,0,0,0,19,2771.0,260000.0,27,0
627,13600,0,1,1986,7,0,205000,1,0,0,0,0,19,999.0,141000.0,25,0
251,6762,0,1,1208,6,0,206000,1,0,0,0,0,4,1353.0,200000.0,26,0
2163,8500,0,1,1422,7,0,179600,1,0,0,0,0,3,1674.0,200000.0,26,0
2819,8877,0,1,1220,6,0,102000,1,0,0,0,0,55,836.0,125000.0,17,0
1025,15611,0,1,1126,6,0,175000,1,1,0,0,0,31,1306.0,185000.0,23,0
2592,13300,0,1,1384,6,0,159000,1,0,0,0,0,5,1413.0,141400.0,23,0
1491,6500,0,1,1127,6,0,135000,1,0,0,0,0,32,1265.0,125000.0,22,0
2742,9525,0,1,1855,7,0,136900,1,0,0,0,0,34,1176.0,125000.0,23,0
2497,6993,0,1,1236,6,0,135000,1,0,0,0,1,12,912.0,135000.0,24,0
495,9430,0,1,2365,8,0,337000,1,0,0,0,0,10,1560.0,300750.0,27,0
2528,11029,0,1,2654,9,0,250000,1,1,0,1,0,22,1341.0,185000.0,25,0
1033,14311,0,1,2340,9,0,306000,1,1,0,0,0,12,1826.0,185000.0,27,0
764,10800,0,1,1200,5,0,179000,1,0,0,0,0,21,1320.0,125000.0,23,0
1165,3604,0,1,1392,5,0,146000,1,0,0,0,0,1,791.0,224000.0,24,1
2037,10320,0,1,2180,7,0,161000,1,0,0,0,0,57,1308.0,102388.0,22,0
113,10603,0,1,1610,6,0,205000,1,1,0,0,0,9,1846.0,185000.0,26,0
1572,4084,0,1,1501,6,0,241500,1,1,0,0,0,22,1517.0,220000.0,26,0
2052,7943,0,1,1029,5,0,118500,1,0,0,0,1,46,1132.0,135000.0,22,0
2702,6930,0,1,1352,6,0,130000,1,1,0,0,0,48,1524.0,225000.0,22,0
1981,7200,0,1,1072,5,0,130000,1,0,0,0,0,57,808.0,120000.0,25,0
2335,16052,0,1,2698,11,1,535000,1,1,1,0,0,0,2100.0,322450.0,29,0
563,7150,0,1,912,6,0,123000,1,0,0,0,1,47,912.0,135000.0,24,0
1502,6012,0,0,1152,6,0,82000,1,0,0,0,0,53,0.0,125000.0,22,0
1310,5350,0,1,1450,7,0,132000,1,0,0,0,1,43,816.0,120000.0,27,0
2598,5400,1,1,1073,4,0,108480,1,0,0,0,0,38,1185.0,120000.0,23,0
2715,9535,0,1,1458,7,0,165000,1,1,0,0,0,39,1460.0,135000.0,22,0
1810,7441,0,1,1486,7,0,181000,1,1,0,0,0,1,1493.0,181000.0,26,0
778,15400,0,1,1774,8,0,165000,1,0,0,0,0,48,882.0,135000.0,22,0
339,10544,1,1,1479,8,0,161000,1,1,0,0,0,41,1431.0,160000.0,22,0
2460,10936,0,1,1504,7,1,199000,1,0,0,0,1,0,1648.0,224000.0,27,0
320,11316,0,1,1894,8,0,214900,1,0,0,0,0,7,857.0,220000.0,27,0
2461,8640,0,1,1278,5,1,198600,1,0,0,0,0,0,1338.0,224000.0,27,1
2449,12090,0,1,2263,10,0,258000,1,0,0,0,0,8,1408.0,300750.0,27,0
817,7939,0,1,2787,8,0,269500,1,0,0,0,1,9,1480.0,181000.0,27,0
1096,7750,0,1,1414,6,0,176000,1,0,0,0,0,6,842.0,180750.0,26,0
1893,9350,0,1,1302,7,0,158000,1,0,0,0,0,16,1635.0,141000.0,27,0
479,7750,0,1,1419,7,0,184100,1,0,0,0,0,7,528.0,180750.0,28,0
1657,13001,0,1,1220,6,0,170000,1,1,0,1,0,36,1874.0,185000.0,23,0
937,13607,0,1,1982,6,0,208000,1,1,0,0,0,23,1084.0,201000.0,26,0
879,4435,0,1,848,4,0,140000,1,0,0,0,0,6,988.0,200000.0,25,0
945,3843,1,1,1648,5,1,230000,1,1,0,0,0,1,1964.0,199500.0,27,0
1010,5950,1,1,1337,5,0,188500,1,1,0,0,0,19,1564.0,322450.0,26,0
2861,12400,1,1,1717,7,0,194000,1,0,0,0,0,56,1014.0,199500.0,23,0
1245,10425,0,1,1104,5,0,133000,1,0,0,0,0,50,1104.0,141000.0,23,0
854,16269,0,1,907,5,0,140000,1,1,1,0,0,31,979.0,200000.0,22,0
1437,8998,0,1,1652,6,0,207500,1,1,0,0,0,8,852.0,200000.0,26,0
586,10400,0,1,2640,8,0,256900,1,0,0,1,0,12,1220.0,185000.0,26,0
1947,10134,0,1,1034,5,0,109000,1,0,0,0,0,57,774.0,120000.0,21,0
815,7007,0,1,1513,8,0,113722,1,0,0,0,0,30,0.0,181000.0,22,0
831,11645,0,1,1498,7,0,237000,1,0,0,0,0,3,1740.0,200000.0,27,0
1919,8250,0,1,1053,6,0,142100,1,0,0,0,0,44,1402.0,141000.0,24,0
2306,11027,0,1,1293,5,0,149900,1,1,0,0,0,52,1458.0,141000.0,24,0
430,12350,0,1,2020,7,0,404000,1,0,0,0,0,1,2310.0,317500.0,28,0
2618,18275,0,1,2448,9,0,277500,1,1,0,0,0,8,2060.0,141000.0,27,0
245,9206,0,1,1732,7,0,178000,1,0,0,0,0,25,979.0,181000.0,23,0
462,6240,0,1,1324,6,0,254000,1,0,0,0,0,3,1554.0,317500.0,27,0
182,9656,0,0,832,5,0,12789,1,0,0,0,0,40,678.0,120000.0,14,0
1625,7875,0,1,1253,6,0,176000,1,0,0,0,0,11,1478.0,180750.0,25,0
2381,16259,0,1,2596,9,1,342643,1,0,0,0,0,0,1643.0,317500.0,28,0
1827,6173,0,1,902,6,0,125500,1,1,0,0,0,40,876.0,135000.0,23,0
1580,12890,0,1,1495,8,0,150000,1,1,0,0,0,19,1939.0,220000.0,25,0
1803,10440,0,1,1584,6,1,261329,1,0,0,0,0,0,1830.0,224000.0,27,1
1132,7500,0,1,1080,6,0,141000,1,0,0,0,0,3,1080.0,181000.0,27,0
1941,9532,0,1,1647,6,0,153000,1,0,0,0,0,54,1330.0,141000.0,23,0
1742,3922,0,1,1258,6,1,172500,1,0,0,0,0,0,1418.0,192250.0,26,0
2026,8730,0,1,1396,7,0,153575,1,0,0,0,0,4,957.0,128000.0,24,0
2245,6060,0,1,1001,5,0,124900,1,0,0,0,0,0,1119.0,102388.0,26,0
1691,14450,0,1,2121,8,1,415298,1,0,0,0,0,0,2485.0,317500.0,28,0
725,5400,0,1,1480,6,0,119000,1,0,0,0,0,59,1148.0,120000.0,24,0
1787,10000,0,1,1588,7,0,227000,1,0,0,0,0,1,1777.0,224000.0,27,0
1216,10007,0,1,1053,5,0,145500,1,1,0,0,0,2,1053.0,141000.0,26,0
2654,7830,0,1,492,3,0,61500,1,0,0,0,0,56,570.0,120000.0,18,0
2310,11727,0,1,1851,8,0,192100,1,0,0,0,0,37,1997.0,141000.0,26,0
761,10320,0,1,1403,7,0,116000,1,0,0,0,1,44,986.0,102388.0,23,0
1884,10482,0,1,1138,6,0,145000,1,0,0,0,0,49,812.0,141000.0,28,0
449,15274,0,1,2452,10,0,445000,1,1,0,0,0,6,2568.0,317500.0,28,0
856,8800,0,1,1040,5,0,150500,1,1,0,0,0,1,1328.0,200000.0,22,0
11,10000,0,1,1655,7,0,175900,1,1,0,0,0,16,1004.0,180750.0,24,0
389,10140,0,1,1116,6,0,167900,1,0,0,0,0,35,1116.0,185000.0,26,0
2415,14054,0,1,1863,9,1,219210,1,1,0,0,0,0,996.0,180750.0,27,0
77,11218,0,1,1845,8,0,189000,1,0,0,0,0,18,1794.0,181400.0,25,0
1238,8856,0,1,1176,6,0,136500,1,0,0,0,0,51,1359.0,141000.0,21,0
223,7800,0,1,892,5,0,137900,1,0,0,0,0,2,864.0,135000.0,24,0
723,7200,0,0,1022,4,0,85000,1,0,0,0,0,3,1278.0,120000.0,19,0
2562,10680,0,0,2136,7,0,137900,1,0,0,0,0,55,2166.0,141000.0,17,0
995,9535,0,1,1604,7,0,195500,1,1,0,0,0,10,1108.0,180750.0,25,0
287,6858,0,0,1647,6,0,128000,1,0,0,0,0,60,1008.0,136200.0,18,0
1152,8100,0,1,864,5,0,135000,1,0,0,0,1,1,996.0,135000.0,25,0
1449,9216,0,1,1076,5,0,143195,1,1,0,0,0,33,1076.0,200000.0,21,0
1330,9100,0,1,935,4,0,79500,1,0,0,0,1,48,742.0,128600.0,20,0
1134,12774,0,1,1663,8,0,192500,1,0,0,0,0,4,1071.0,181000.0,26,0
706,6000,0,1,1328,6,0,129500,1,0,0,0,0,39,780.0,120000.0,21,0
1617,10364,0,1,1572,7,0,168000,1,1,0,0,0,11,846.0,180750.0,25,0
1339,6000,0,1,1342,7,0,105000,1,0,0,0,0,58,739.0,128000.0,23,0
1664,10530,0,1,981,5,0,143250,1,1,0,0,0,36,1333.0,141000.0,21,0
1433,9525,0,1,1099,6,0,144000,1,0,0,0,0,2,1377.0,200000.0,25,0
75,8880,0,1,2110,8,0,205000,1,1,0,0,0,8,1078.0,181000.0,26,0
2255,8410,0,1,1026,5,0,143000,1,1,0,0,0,33,1163.0,160000.0,24,0
1170,4385,0,1,1419,5,0,290000,1,1,0,0,0,7,1632.0,224000.0,28,1
45,12919,0,1,2364,11,1,611657,1,1,0,0,0,0,2397.0,317500.0,28,0
836,12464,1,1,1040,6,0,152000,1,1,0,0,0,13,1208.0,200000.0,21,0
8,5005,0,1,1280,5,0,191500,1,1,0,0,0,18,1506.0,322450.0,27,0
1704,9591,0,1,2473,9,0,317000,1,0,0,0,0,2,1486.0,317500.0,28,0
2068,6960,0,1,1302,6,0,165250,1,0,0,0,0,9,806.0,135000.0,28,0
1488,9825,0,1,1092,6,0,123000,1,0,0,0,0,42,1512.0,125000.0,22,0
1391,14175,0,1,1188,4,0,185000,1,0,0,1,0,52,1410.0,135000.0,25,0
2633,7400,0,1,1045,6,0,120000,1,0,0,0,1,44,1045.0,141000.0,24,0
1872,10738,0,1,1093,6,0,158500,1,1,0,0,0,41,1317.0,185400.0,26,0
1138,8366,0,1,1640,6,0,173000,1,1,0,0,0,4,981.0,181000.0,25,0
1899,9842,0,1,1224,6,0,101800,1,0,0,0,0,45,0.0,141000.0,18,0
915,7200,0,1,1135,6,0,155000,1,0,0,0,1,2,816.0,136200.0,28,0
660,10230,0,1,1078,6,0,125000,1,0,0,0,0,59,1166.0,120000.0,24,0
2004,8626,0,1,968,5,0,104500,1,0,0,0,0,51,0.0,120000.0,23,0
443,8834,0,1,2224,10,0,350000,1,0,0,0,0,4,1646.0,317500.0,28,0
2627,8544,0,0,1040,6,0,93500,1,0,0,0,0,56,0.0,141000.0,16,0
1438,9179,0,1,1790,7,0,193000,1,1,0,0,0,9,961.0,200000.0,26,0
1525,11526,1,1,2555,11,0,191000,1,1,0,0,0,14,1019.0,199500.0,22,0
2644,5684,0,1,813,5,0,110000,1,0,0,0,0,1,926.0,120000.0,25,0
866,11885,0,1,1872,7,0,261500,1,0,0,0,0,8,1581.0,200000.0,28,0
620,9600,0,1,1050,5,0,128900,1,0,0,0,0,53,1050.0,141000.0,24,0
2451,17242,0,1,3500,11,0,584500,1,1,0,0,0,12,2899.0,300750.0,28,0
2186,10215,0,1,948,5,0,111000,1,0,0,0,0,53,864.0,125000.0,23,0
2025,8550,0,1,1316,7,0,90000,1,0,0,0,0,57,750.0,128000.0,20,0
1916,18450,0,1,2380,7,0,129000,1,1,0,0,0,28,1286.0,141000.0,20,0
1542,14778,0,1,1640,7,0,224000,1,1,1,1,0,2,1620.0,199500.0,25,0
1163,3180,0,1,1200,5,0,165000,1,0,0,0,0,3,766.0,224000.0,23,1
205,3068,0,1,1324,6,0,122000,1,0,0,0,0,17,774.0,120000.0,26,0
2261,8298,0,1,1564,6,1,267300,1,1,0,0,0,0,1678.0,220000.0,27,0
423,13518,0,1,3140,11,1,485000,1,0,0,0,0,0,2148.0,317500.0,29,0
2687,33120,0,1,2486,8,0,220000,1,1,0,0,1,44,1595.0,120000.0,21,0
1436,13142,0,1,1771,6,0,215700,1,1,0,1,0,11,960.0,200000.0,25,0
444,11362,0,1,1836,7,0,280000,1,1,0,0,0,4,2146.0,317500.0,27,0
1067,10845,0,1,1575,7,0,284000,1,1,0,0,0,4,1847.0,317500.0,27,0
2290,1936,0,1,630,3,0,84500,1,0,0,0,0,37,630.0,92450.0,24,0
168,9760,1,1,1395,7,0,192000,1,0,0,0,0,26,2405.0,141000.0,25,0
2643,3960,0,0,1004,5,0,105000,1,0,0,0,0,56,850.0,120000.0,25,0
2802,9100,0,1,1836,8,0,216837,1,0,0,0,0,1,2013.0,200000.0,26,0
1224,9600,0,1,1496,6,0,141500,1,0,0,0,0,48,1318.0,141000.0,23,0
1382,9764,0,1,894,5,0,130000,1,1,0,0,1,5,894.0,135000.0,26,0
853,8430,1,1,1040,5,0,124000,1,0,0,0,0,31,1040.0,200000.0,23,0
2237,9060,0,1,1828,6,0,150909,1,0,0,0,0,8,1245.0,102388.0,23,0
2585,12778,0,1,1008,4,0,139500,1,0,0,0,0,3,1162.0,141000.0,24,0
2193,8172,0,1,864,5,0,79275,1,0,0,0,0,52,1060.0,125000.0,19,0
2262,9037,0,1,1484,6,0,265900,1,1,0,0,0,1,1629.0,220000.0,27,0
1528,6292,0,0,790,4,0,91000,1,0,0,0,0,58,909.0,136200.0,21,0
370,11900,0,1,1934,6,0,185000,1,0,0,0,0,32,1498.0,180750.0,25,0
2629,7945,0,1,1150,6,0,141000,1,0,0,0,0,47,1150.0,141000.0,24,0
1703,16659,0,1,2152,7,1,260116,1,1,0,0,0,-1,1950.0,317500.0,25,0
793,9340,0,1,672,4,0,113000,1,0,0,0,0,59,785.0,125000.0,22,0
1429,11454,0,1,1511,6,0,225000,1,1,0,0,0,13,1611.0,181000.0,27,0
648,8480,0,1,793,4,0,113000,1,0,0,0,0,59,793.0,141000.0,21,0
279,6305,0,1,1096,5,0,125200,1,0,0,0,0,35,1008.0,125000.0,22,0
1705,9709,0,1,2100,8,1,319500,1,1,0,0,0,0,1194.0,317500.0,28,0
1257,10930,0,1,1558,6,0,140000,1,0,0,0,1,58,913.0,141000.0,22,0
2894,50102,1,1,1650,6,0,250764,1,1,0,0,0,48,1770.0,220000.0,23,0
1062,8899,0,1,2088,10,0,250000,1,0,0,0,0,1,1072.0,317500.0,28,0
1729,10237,0,1,1536,6,0,176000,1,0,0,0,0,1,906.0,180750.0,25,0
1925,9736,0,1,1721,8,0,174850,1,0,0,0,1,38,1331.0,141000.0,25,0
415,2364,0,1,1548,7,0,147000,1,0,0,0,0,31,912.0,143000.0,21,0
78,7892,0,1,918,5,0,99500,1,0,0,0,0,31,946.0,181000.0,23,0
428,12350,0,1,2690,8,1,398800,1,0,0,0,0,0,1562.0,317500.0,28,0
1756,7917,0,1,1647,7,0,175000,1,0,0,0,0,7,993.0,180750.0,25,0
1280,7200,0,1,825,4,0,109500,1,0,0,0,0,54,825.0,141000.0,23,0
1928,12155,0,1,1657,7,0,163500,1,1,0,1,0,37,1804.0,141000.0,22,0
2671,7446,0,1,788,4,0,100000,1,0,0,0,1,56,788.0,128000.0,21,0
2501,11025,1,1,2826,9,0,334000,1,0,0,0,0,13,1905.0,300750.0,27,0
225,7832,0,1,864,4,0,137250,1,0,0,0,0,42,1090.0,135000.0,22,0
2317,19378,0,1,2462,9,1,320000,1,1,0,0,0,0,1931.0,180750.0,26,0
160,9830,0,1,1287,7,0,162000,1,1,0,0,0,4,1626.0,141000.0,24,0
100,4403,0,1,1478,7,1,222000,1,1,0,0,0,1,1614.0,224000.0,26,1
482,8174,0,1,1342,7,0,178000,1,1,0,0,0,6,854.0,180750.0,26,0
177,7200,0,1,804,4,0,119000,1,0,0,0,0,18,942.0,120000.0,24,0
1971,7590,0,1,1812,8,0,169500,1,0,0,1,0,45,1032.0,141000.0,22,0
484,8795,0,1,2256,8,0,236000,1,1,0,0,0,9,1230.0,180750.0,27,0
1561,3843,1,1,1648,5,1,294464,1,1,0,0,0,0,1964.0,199500.0,27,0
992,11075,0,1,2112,9,0,206900,1,0,0,0,0,39,1232.0,141000.0,23,0
73,10142,0,1,2084,8,0,233000,1,1,0,0,0,6,1001.0,181000.0,27,0
2646,7741,0,0,1032,5,0,108000,1,0,0,0,0,56,1144.0,120000.0,21,0
994,8139,0,1,1470,7,0,165000,1,0,0,0,0,12,921.0,180750.0,25,0
2138,8982,0,1,1040,5,0,134900,1,1,1,0,0,30,1040.0,200000.0,20,0
2013,6120,0,1,884,5,0,113000,1,0,0,0,0,57,1020.0,128000.0,24,0
2126,16561,1,1,1097,6,0,147900,1,1,0,0,0,11,1403.0,200000.0,24,0
898,4060,0,1,864,4,0,99900,1,0,0,0,1,59,960.0,125000.0,28,0
1048,2308,0,1,1456,7,0,143000,1,0,0,0,0,33,855.0,143000.0,25,0
2676,6240,0,1,1176,6,0,114500,1,0,0,0,0,56,928.0,128400.0,22,0
2498,8789,0,1,941,6,0,129200,1,1,0,0,0,39,976.0,135000.0,23,0
1560,5587,1,1,1652,5,1,392500,1,1,0,0,0,0,1968.0,199500.0,27,0
296,9042,0,1,2340,9,0,266500,1,0,0,0,0,4,1212.0,202000.0,30,0
354,8923,0,1,1382,7,0,177500,1,1,0,0,0,11,640.0,180750.0,26,0
970,12518,0,1,1008,6,0,139500,1,1,0,0,0,41,1152.0,160000.0,25,0
884,11069,0,1,1396,6,0,170000,1,0,0,0,0,2,744.0,200000.0,26,0
1894,8800,0,1,2154,8,0,224500,1,0,0,0,0,10,1006.0,141000.0,27,0
450,13262,0,1,2400,10,0,290000,1,1,0,0,0,5,1236.0,317500.0,28,0
2031,7758,0,1,1818,7,0,169500,1,0,0,0,0,57,1224.0,102388.0,21,0
949,12118,0,1,1710,7,0,240000,1,1,1,0,0,4,2038.0,160000.0,26,0
1907,9600,0,1,1150,6,0,144000,1,0,0,0,0,52,1253.0,141000.0,25,0
1906,9500,0,1,1977,9,0,165000,1,0,0,0,1,29,868.0,141000.0,24,0
549,7175,0,1,1332,5,0,145000,1,0,0,0,0,18,1392.0,181000.0,24,0
243,11200,0,1,1298,5,0,114000,1,1,1,0,0,46,1394.0,125000.0,20,0
1697,14226,0,1,1973,9,1,395000,1,0,0,0,0,1,2295.0,317500.0,26,0
2365,2760,0,1,1092,6,0,105500,1,0,0,0,0,33,525.0,105500.0,21,0
310,11050,0,1,1916,8,0,254900,1,0,0,0,0,11,1119.0,160000.0,27,0
1961,7200,0,1,1238,6,0,102000,1,0,0,0,0,57,1035.0,141000.0,18,0
849,12420,0,1,1840,6,0,230000,1,0,0,0,0,8,989.0,200000.0,26,0
2018,6120,0,1,1513,8,0,137500,1,0,0,0,0,3,1113.0,128000.0,25,0
1328,7111,0,1,1143,5,0,138000,1,1,0,0,0,25,1273.0,128000.0,22,0
801,19255,0,1,1338,5,0,156500,1,1,0,0,0,26,520.0,181600.0,24,0
400,8120,0,1,864,5,0,124500,1,0,0,0,0,39,864.0,141000.0,23,0
1650,11952,0,1,1969,8,0,190000,1,0,0,1,0,30,1084.0,185000.0,25,0
1084,3182,0,1,1266,6,0,159895,1,0,0,0,0,1,1382.0,192250.0,26,0
1522,9842,0,1,2601,8,0,189000,1,0,0,0,1,10,1096.0,136200.0,26,0
2496,8020,0,0,912,6,0,124000,1,1,0,0,0,42,912.0,135000.0,24,0
220,11341,0,1,1392,5,0,121500,1,1,0,0,0,14,1487.0,135000.0,21,0
1254,12436,0,1,1824,9,0,146000,1,0,0,0,0,51,1824.0,141000.0,18,0
1443,12192,0,1,1823,6,0,235000,1,1,0,0,0,7,1156.0,204500.0,26,0
2885,3842,1,1,1646,5,0,300000,1,1,0,0,0,1,1930.0,199500.0,27,0
2920,1936,0,1,1092,5,0,90500,1,0,0,0,0,36,546.0,92450.0,25,0
1197,13101,0,1,1728,10,0,142600,1,1,0,0,0,43,1728.0,141000.0,20,0
848,9808,0,1,1573,6,0,227000,1,1,0,0,0,7,1645.0,200000.0,26,0
926,8145,0,1,2480,13,0,205000,1,1,0,0,0,59,977.0,199500.0,25,0
2158,17227,1,1,1341,5,0,246900,1,1,1,0,0,7,1665.0,200000.0,27,0
1555,5280,0,0,1361,6,0,89000,1,0,0,0,1,58,296.0,102388.0,23,0
278,11792,0,0,1120,5,0,64000,1,0,0,0,0,60,904.0,125000.0,19,0
2522,3876,0,1,1226,4,0,170000,1,1,0,0,0,28,1419.0,190000.0,25,0
434,13891,0,1,2822,12,1,582933,1,0,0,0,0,0,2148.0,317500.0,29,0
2683,6000,0,1,1103,5,0,110500,1,0,0,0,1,26,1389.0,120000.0,23,0
2173,8240,0,1,1179,5,0,110000,1,0,0,0,0,47,1179.0,125000.0,25,0
894,9405,0,1,698,4,0,118000,1,0,0,0,0,1,898.0,125000.0,29,0
1066,10625,0,1,2046,8,0,284000,1,0,0,0,0,4,1380.0,317500.0,27,0
1261,9247,0,1,1716,8,0,171000,1,1,0,0,0,46,1062.0,141000.0,26,0
537,10628,0,1,1812,8,0,193000,1,1,0,0,0,5,1072.0,181000.0,27,0
2301,11000,0,1,1178,6,0,135000,1,1,0,0,0,4,1222.0,160000.0,23,0
2854,9399,0,1,1636,7,0,167000,1,0,0,0,0,56,1030.0,199500.0,25,0
2649,7200,0,1,864,5,0,105000,1,0,0,0,0,56,691.0,120000.0,21,0
2776,10264,0,1,1588,6,0,214000,1,1,0,0,0,7,1775.0,200000.0,26,0
2403,13215,0,1,1914,9,0,279000,1,1,0,0,0,2,1715.0,317500.0,28,0
2355,10530,0,1,1875,8,0,184500,1,0,0,0,0,6,751.0,185000.0,24,0
1983,6000,0,1,1183,6,0,120000,1,0,0,0,0,5,825.0,120000.0,22,0
547,7703,0,1,1730,6,0,171500,1,0,0,0,0,17,1075.0,181000.0,26,0
1842,4251,0,1,1250,5,1,164700,1,1,0,0,0,0,679.0,224000.0,24,1
2748,12128,0,1,2559,9,0,209000,1,1,0,0,0,17,1281.0,181000.0,24,0
2425,3072,0,1,1548,7,0,225000,1,0,0,0,0,2,1528.0,192250.0,26,0
2837,8410,0,1,1184,8,0,81000,1,0,0,0,1,10,809.0,125000.0,21,0
2456,15218,0,1,1670,6,1,336820,1,1,1,0,0,0,2110.0,224000.0,27,0
2114,14364,1,1,2062,7,0,277000,1,1,0,0,0,18,1426.0,181000.0,26,0
1890,8680,0,1,894,5,0,117600,1,0,0,0,0,47,894.0,141000.0,22,0
621,9600,0,1,1668,6,0,140000,1,0,0,0,0,4,856.0,141000.0,28,0
1427,11778,0,1,1766,8,1,395039,1,0,0,1,0,0,2003.0,200000.0,28,0
1728,15810,0,1,1496,7,1,181755,1,1,0,0,0,0,868.0,180750.0,25,0
2472,11024,0,1,1400,6,1,186800,1,1,0,0,0,0,1599.0,181000.0,26,0
610,8970,0,1,2140,7,0,177500,1,1,0,0,0,44,1048.0,141000.0,23,0
1950,10800,0,1,968,5,0,64500,1,0,0,0,0,0,656.0,120000.0,20,0
94,4835,0,1,1488,6,0,260000,1,1,1,0,0,5,1706.0,224000.0,26,1
1745,3710,0,1,1266,6,1,185485,1,0,0,0,0,0,1382.0,192250.0,26,0
744,6120,0,1,875,5,0,105000,1,0,0,0,0,16,763.0,128000.0,21,0
1859,9600,0,1,1855,7,0,187000,1,0,0,0,1,13,741.0,260000.0,27,0
2343,14145,0,1,1621,8,0,202500,1,0,0,0,0,8,1361.0,185400.0,28,0
1713,9926,0,1,1614,7,0,245700,1,1,0,0,0,1,1752.0,317500.0,26,0
1816,8012,0,1,1266,5,0,128000,1,0,0,0,0,27,970.0,181000.0,25,0
2390,10240,0,1,2098,8,0,275500,1,0,0,0,0,1,1274.0,317500.0,26,0
364,10762,0,1,1983,9,0,225000,1,1,1,0,0,10,978.0,180750.0,26,0
684,8000,0,1,1183,6,0,138000,1,0,0,0,0,50,528.0,141000.0,22,0
32,1680,0,1,1092,6,0,88000,1,0,0,0,0,39,525.0,105500.0,21,0
1698,13693,0,1,2643,9,0,380000,1,0,0,0,0,1,2651.0,317500.0,29,0
1129,10625,0,1,1660,7,0,256000,1,0,0,0,0,1,1913.0,224000.0,27,1
165,7200,0,1,900,5,0,134800,1,0,0,0,0,10,1154.0,141000.0,22,0
935,1612,0,1,1229,5,0,121000,1,0,0,0,0,29,715.0,137500.0,24,0
1802,10207,0,1,1761,7,1,227875,1,0,0,0,0,0,1123.0,224000.0,27,1
250,10475,0,1,1694,7,0,245350,1,1,0,0,0,2,1887.0,200000.0,27,0
2668,5976,0,0,1248,8,0,93500,1,0,0,0,0,56,1010.0,120000.0,25,0
236,10625,0,0,835,5,0,83000,1,0,0,0,0,60,535.0,125400.0,20,0
2117,53107,1,1,1953,9,0,240000,1,1,0,0,1,15,2027.0,225000.0,25,0
2029,5680,0,0,1173,7,0,113000,1,0,0,0,0,57,694.0,120000.0,18,0
636,12400,0,1,1215,6,0,155000,1,1,0,0,1,11,1449.0,141000.0,24,0
